id,country,iso3,gwno,year,geo_id,geolocation,level,adm1,adm2,adm3,location,historical,hist_country,disastertype,disasterno,latitude,longitude
04-335,Indonesia,INS,"850","2001","39329",Lebak,"2",Banten,Lebak,NA,Cipanas village ,"0",NA,landslide,2001-0041,"-6.64210077","106.2128343"
04-336,Indonesia,INS,"850","2002","39331",Mojokerto,"2",Jawa Timur,Mojokerto,NA,Mojokerto district,"0",NA,landslide,2002-0769,"-7.549866862","112.4852488"
04-336,Indonesia,INS,"850","2002","39333",Kota Mojokerto,"2",Jawa Timur,Kota Mojokerto,NA,Pacet village ,"0",NA,landslide,2002-0769,"-7.471311971","112.437437"
04-338,Indonesia,INS,"850","2003","39337",Kuningan,"2",Jawa Barat,Kuningan,NA,Cantilan village ,"0",NA,landslide,2003-0060,"-7.004233329","108.5603006"
04-340,Indonesia,INS,"850","2003","39344",Ende,"2",Nusa Tenggara Timur,Ende,NA,Ende,"0",NA,landslide,2003-0155,"-8.677144119","121.7341685"
04-340,Indonesia,INS,"850","2003","39345",Flores Timur,"2",Nusa Tenggara Timur,Flores Timur,NA, Flores Timur districts ,"0",NA,landslide,2003-0155,"-8.365094236","122.9444229"
04-340,Indonesia,INS,"850","2003","39346",Sikka,"2",Nusa Tenggara Timur,Sikka,NA, Sikka,"0",NA,landslide,2003-0155,"-8.608718158","122.3038082"
04-340,Indonesia,INS,"850","2003","39347",Kupang,"2",Nusa Tenggara Timur,Kupang,NA, Kupang,"0",NA,landslide,2003-0155,"-9.918201413","123.8599663"
04-342,Indonesia,INS,"850","2004","39353",Gowa,"2",Sulawesi Selatan,Gowa,NA,Gowa district,"0",NA,landslide,2004-0129,"-5.309271273","119.7186833"
04-343,Indonesia,INS,"850","2004","39356",Bandung,"2",Jawa Barat,Bandung,NA,Bandung district,"0",NA,landslide,2004-0173,"-7.099968677","107.6108411"
04-344,Indonesia,INS,"850","2004","39357",Pasaman,"2",Sumatera Barat,Pasaman,NA,Kota Pasaman district ,"0",NA,landslide,2004-0177,"0.387260844","100.0826368"
04-345,Indonesia,INS,"850","2005","39359",Bandung,"2",Jawa Barat,Bandung,NA,Bandung district ,"0",NA,landslide,2005-0089,"-7.099968677","107.6108411"
04-347,Indonesia,INS,"850","2006","39363",Lombok Barat,"2",Nusa Tenggara Barat,Lombok Barat,NA,Lombok Barat,"0",NA,landslide,2006-0069,"-8.664408935","116.0942345"
04-347,Indonesia,INS,"850","2006","39364",Kupang,"2",Nusa Tenggara Timur,Kupang,NA, Kupang,"0",NA,landslide,2006-0069,"-9.918201413","123.8599663"
04-347,Indonesia,INS,"850","2006","39365",Kota Kupang,"2",Nusa Tenggara Timur,Kota Kupang,NA, Kota Kupang districts ,"0",NA,landslide,2006-0069,"-10.20391633","123.6073269"
04-347,Indonesia,INS,"850","2006","39366",Mataram,"2",Nusa Tenggara Barat,Mataram,NA, Kota Mataram districts ,"0",NA,landslide,2006-0069,"-8.590268518","116.111093"
04-347,Indonesia,INS,"850","2006","39367",Lombok Tengah,"2",Nusa Tenggara Barat,Lombok Tengah,NA, Lombok Tengah,"0",NA,landslide,2006-0069,"-8.722837703","116.2891794"
04-347,Indonesia,INS,"850","2006","39368",Lombok Timur,"2",Nusa Tenggara Barat,Lombok Timur,NA, Lombok Timur,"0",NA,landslide,2006-0069,"-8.532917635","116.5308806"
04-347,Indonesia,INS,"850","2006","39369",Timor Tengah Selatan,"2",Nusa Tenggara Timur,Timor Tengah Selatan,NA, Timor Tengah Selatan,"0",NA,landslide,2006-0069,"-9.827948352","124.3967616"
04-347,Indonesia,INS,"850","2006","39370",Belu,"2",Nusa Tenggara Timur,Belu,NA, Belu,"0",NA,landslide,2006-0069,"-9.337910847","124.928492"
04-347,Indonesia,INS,"850","2006","39374",Timor Tengah Utara,"2",Nusa Tenggara Timur,Timor Tengah Utara,NA, Timor Tengah Utara,"0",NA,landslide,2006-0069,"-9.377495935","124.5697618"
04-347,Indonesia,INS,"850","2006","39375",Rote Ndao,"2",Nusa Tenggara Timur,Rote Ndao,NA, Rotendao,"0",NA,landslide,2006-0069,"-10.72604021","123.1243539"
04-348,Indonesia,INS,"850","2006","39376",Banjarnegara,"2",Jawa Tengah,Banjarnegara,NA,Banjarnegara district,"0",NA,landslide,2006-0007,"-7.351881922","109.657419"
04-349,Indonesia,INS,"850","2006","39378",Solok,"2",Sumatera Barat,Solok,NA,Solok district ,"0",NA,landslide,2006-0668,"-0.962395663","100.8186767"
04-351,Indonesia,INS,"850","2007","39384",Padang Pariaman,"2",Sumatera Barat,Padang Pariaman,NA,Padangpariaman district ,"0",NA,landslide,2007-0011,"-0.56229384","100.22767"
04-352,Indonesia,INS,"850","2008","39386",Puncak Jaya,"2",Papua,Puncak Jaya,NA,Puncakjaya,"0",NA,landslide,2008-0189,"-3.460215404","137.8437571"
04-352,Indonesia,INS,"850","2008","39387",Mimika,"2",Papua,Mimika,NA, Mimika districts ,"0",NA,landslide,2008-0189,"-4.500501638","136.6939117"
04-354,Indonesia,INS,"850","2009","39393",Palopo,"2",Sulawesi Selatan,Palopo,NA,Kota Palopo district ,"0",NA,landslide,2009-0480,"-2.980470272","120.1478942"
04-356,Indonesia,INS,"850","2011","39395",Nias,"2",Sumatera Utara,Nias,NA,Nias district ,"0",NA,landslide,2011-0493,"1.065024425","97.73177077"
04-357,Indonesia,INS,"850","2011","39397",Garut,"2",Jawa Barat,Garut,NA,Garut district ,"0",NA,landslide,2011-0153,"-7.359586322","107.7888626"
04-358,Indonesia,INS,"850","2012","39399",Ambon,"2",Maluku,Ambon,NA, Kel Kudamati villages ,"0",NA,landslide,2012-0249,"-3.675491521","128.1809275"
04-360,Indonesia,INS,"850","2013","39405",Agam,"2",Sumatera Barat,Agam,NA,Agam district ,"0",NA,landslide,2013-0022,"-0.249475602","100.1684646"
04-360,Indonesia,INS,"850","2013","39408",Kerinci,"2",Jambi,Kerinci,NA, Kerinci district ,"0",NA,landslide,2013-0022,"-2.036904743","101.4694256"
04-361,Indonesia,INS,"850","2013","39410",Bandung,"2",Jawa Barat,Bandung,NA,Bandung district,"0",NA,landslide,2013-0086,"-7.099968677","107.6108411"
04-361,Indonesia,INS,"850","2013","39411",Cililin,"3",Jawa Barat,Bandung Barat,Cililin,Cililin village ,"0",NA,landslide,2013-0086,"-6.97976214","107.4500798"
04-362,Indonesia,INS,"850","2014","39412",Jombang,"2",Jawa Timur,Jombang,NA,Jombang district ,"0",NA,landslide,2014-0034,"-7.545102132","112.2651296"
04-363,Indonesia,INS,"850","2014","39416",Banjarnegara,"2",Jawa Tengah,Banjarnegara,NA,Jemblung area,"0",NA,landslide,2014-0483,"-7.351881922","109.657419"
04-364,Indonesia,INS,"850","2015","39417",Sukabumi,"2",Jawa Barat,Sukabumi,NA, Sukabumi district,"0",NA,landslide,2015-0112,"-7.076208219","106.707621"
04-364,Indonesia,INS,"850","2015","39419",Kota Sukabumi,"2",Jawa Barat,Kota Sukabumi,NA,Tegalpanjang village,"0",NA,landslide,2015-0112,"-6.939871268","106.9243324"
04-365,Indonesia,INS,"850","2015","39420",Bengkulu Utara,"2",Bengkulu,Bengkulu Utara,NA,Lebong Tandai ,"0",NA,landslide,2015-0524,"-3.332025564","102.0052303"
04-368,Indonesia,INS,"850","2016","39430",Sukoharjo,"2",Jawa Tengah,Sukoharjo,NA, Sukoharjo,"0",NA,landslide,2016-0216,"-7.680857524","110.8346286"
04-368,Indonesia,INS,"850","2016","39434",Padang Pariaman,"2",Sumatera Barat,Padang Pariaman,NA, Pangambiran,"0",NA,landslide,2016-0216,"-0.56229384","100.22767"
04-368,Indonesia,INS,"850","2016","39436",Kebumen,"2",Jawa Tengah,Kebumen,NA, Kebumen,"0",NA,landslide,2016-0216,"-7.655266531","109.6174096"
04-368,Indonesia,INS,"850","2016","39438",Wonosobo,"2",Jawa Tengah,Wonosobo,NA, Wonosobo,"0",NA,landslide,2016-0216,"-7.415534961","109.907223"
04-368,Indonesia,INS,"850","2016","39440",Wonogiri,"2",Jawa Tengah,Wonogiri,NA, Wonogiri,"0",NA,landslide,2016-0216,"-7.92020236","111.0004035"
04-368,Indonesia,INS,"850","2016","39442",Banjarnegara,"2",Jawa Tengah,Banjarnegara,NA,Banjarnegara,"0",NA,landslide,2016-0216,"-7.351881922","109.657419"
04-368,Indonesia,INS,"850","2016","39447",Rembang,"2",Jawa Tengah,Rembang,NA, Rembang,"0",NA,landslide,2016-0216,"-6.775489536","111.4612993"
04-368,Indonesia,INS,"850","2016","39449",Banyumas,"2",Jawa Tengah,Banyumas,NA, Banyumas,"0",NA,landslide,2016-0216,"-7.455145099","109.1755798"
04-368,Indonesia,INS,"850","2016","39450",Surakarta,"2",Jawa Tengah,Surakarta,NA, Surakarta  ,"0",NA,landslide,2016-0216,"-7.558081559","110.8233903"
04-368,Indonesia,INS,"850","2016","39451",Karanganyar,"2",Jawa Tengah,Karanganyar,NA, Karanganyar,"0",NA,landslide,2016-0216,"-7.614457779","111.0192659"
04-368,Indonesia,INS,"850","2016","39452",Purworejo,"2",Jawa Tengah,Purworejo,NA,Karangrejo Loano,"0",NA,landslide,2016-0216,"-7.69958989","109.9660376"
04-369,Indonesia,INS,"850","2017","39454",Sumbawa,"2",Nusa Tenggara Barat,Sumbawa,NA, and Sumbawa.,"0",NA,landslide,2017-0068,"-8.70322119","117.4849384"
04-369,Indonesia,INS,"850","2017","39456",Lombok Timur,"2",Nusa Tenggara Barat,Lombok Timur,NA, Lombok,"0",NA,landslide,2017-0068,"-8.532917635","116.5308806"
04-369,Indonesia,INS,"850","2017","39457",Kintamani,"3",Bali,Bangli,Kintamani,Kintamani district ,"0",NA,landslide,2017-0068,"-8.243820421","115.3395246"
04-371,Indonesia,INS,"850","2018","39464",Bandung,"2",Jawa Barat,Bandung,NA,  Bandung,"0",NA,landslide,2018-0056,"-7.099968677","107.6108411"
04-371,Indonesia,INS,"850","2018","39465",Purbalingga,"2",Jawa Tengah,Purbalingga,NA, Purbalingga,"0",NA,landslide,2018-0056,"-7.322916342","109.4073183"
04-371,Indonesia,INS,"850","2018","39466",Cirebon,"2",Jawa Barat,Cirebon,NA, Cirebon,"0",NA,landslide,2018-0056,"-6.745512899","108.5513361"
04-371,Indonesia,INS,"850","2018","39468",Brebes,"2",Jawa Tengah,Brebes,NA, Brebes district ,"0",NA,landslide,2018-0056,"-7.059324819","108.9275167"
04-371,Indonesia,INS,"850","2018","39469",Pangandaran,"3",Jawa Barat,Ciamis,Pangandaran, Pangandaran,"0",NA,landslide,2018-0056,"-7.647624913","108.6513203"
04-372,Indonesia,INS,"850","2018","39471",Sukabumi,"2",Jawa Barat,Sukabumi,NA,Sukabumi ,"0",NA,landslide,2018-0454,"-7.076208219","106.707621"
04-376,Iran,IRN,"630","2003","39477",Chalus,"2",Mazandaran,Chalus,NA,Chalus district ,"0",NA,landslide,2003-0787,"36.45683035","51.32946612"
04-379,Italy,ITA,"325","1963","39483",Padova,"3",Veneto,Padua,Padova, Podova,"0",NA,landslide,1963-0032,"45.40343664","11.88409109"
04-409,Kazakhstan,KZK,"705","2004","39511",Talgarskiy,"2",Almaty,Talgarskiy,NA,Talgar district ,"0",NA,landslide,2004-0108,"43.64988854","77.36165302"
Apr-41,Austria,AUS,"305","2000","39513",Zell Am See,"2",Salzburg,Zell Am See,NA,Zell am See,"0",NA,landslide,2000-0155,"47.29650013","12.65309563"
Apr-42,Azerbaijan,AZE,"373","2000","39525",Daskasan,"2",Ganja-Qazakh,Daskasan,NA,Dashkesan city ,"0",NA,landslide,2000-0834,"40.45966248","46.0183233"
04-421,South Korea,ROK,"732","2011","39527",Dongducheon,"2",Gyeonggi-Do,Dongducheon,NA, Dongducheon area ,"0",NA,landslide,2011-0274,"37.88723856","127.0863328"
04-421,South Korea,ROK,"732","2011","39528",Chuncheon,"2",Gangwon-Do,Chuncheon,NA,Chuncheon city ,"0",NA,landslide,2011-0274,"37.8436279","127.7455873"
04-424,Kyrgyzstan,KYR,"703","2002","39535",Alai,"2",Osh,Alai,NA, Zhangi-Savai villages ,"0",NA,landslide,2002-0309,"39.85186444","73.4518153"
04-424,Kyrgyzstan,KYR,"703","2002","39536",Chong-Alay,"2",Osh,Chong-Alay,NA,Alay district,"0",NA,landslide,2002-0309,"39.53386038","72.24431361"
04-425,Kyrgyzstan,KYR,"703","2003","39538",Uzgen,"2",Osh,Uzgen,NA,Ozgon district,"0",NA,landslide,2003-0177,"40.83160017","73.57247048"
04-426,Kyrgyzstan,KYR,"703","2004","39541",Kara-Suu,"2",Osh,Kara-Suu,NA,Kara-Sogot village ,"0",NA,landslide,2004-0179,"40.34279698","73.04199035"
04-427,Kyrgyzstan,KYR,"703","2004","39543",Chong-Alay,"2",Osh,Chong-Alay,NA,Alay district ,"0",NA,landslide,2004-0192,"39.53386038","72.24431361"
04-428,Kyrgyzstan,KYR,"703","2004","39545",Ak-Suu,"2",Ysyk-Kol,Ak-Suu,NA,Ak-Suu district,"0",NA,landslide,2004-0387,"42.25782603","79.21395613"
04-429,Kyrgyzstan,KYR,"703","2010","39546",Suzak,"2",Jalal-Abad,Suzak,NA,Suzak,"0",NA,landslide,2010-0272,"41.10358388","73.25591359"
04-429,Kyrgyzstan,KYR,"703","2010","39548",Kara-Kuldja,"2",Osh,Kara-Kuldja,NA, Kara-Kulja,"0",NA,landslide,2010-0272,"40.45288434","74.10635097"
04-429,Kyrgyzstan,KYR,"703","2010","39549",Kara-Suu,"2",Osh,Kara-Suu,NA, Kara-Suu districts ,"0",NA,landslide,2010-0272,"40.34279698","73.04199035"
04-429,Kyrgyzstan,KYR,"703","2010","39550",Uzgen,"2",Osh,Uzgen,NA, Ozgon,"0",NA,landslide,2010-0272,"40.83160017","73.57247048"
04-429,Kyrgyzstan,KYR,"703","2010","39552",Bazar-Korgon,"2",Jalal-Abad,Bazar-Korgon,NA, Bazar-Korgon districts ,"0",NA,landslide,2010-0272,"41.2789537","72.98011803"
Apr-43,Portugal,POR,"235","1997","39554",Povoacao,"2",Azores,Povoacao,NA,Ribeira Quente Village,"0",NA,landslide,1997-0272,"37.7650103","-25.26063746"
04-433,Malaysia,MAL,"820","2002","39559",Simunjan,"2",Sarawak,Simunjan,NA,Simunjan district ,"0",NA,landslide,2002-0064,"1.322737701","110.854479"
04-434,Malaysia,MAL,"820","2011","39561",Hulu Langat,"2",Selangor,Hulu Langat,NA,Ulu Langat district ,"0",NA,landslide,2011-0175,"3.060836326","101.8486536"
04-439,Mexico,MEX,"70","2003","39567",Dist. Teotitlan,"2",Oaxaca,Dist. Teotitlan,NA, Santa Ana Ateixtlahuaca,"0",NA,landslide,2003-0436,"18.10366922","-96.88613514"
04-440,Mexico,MEX,"70","2006","39569",Dist. Teotitlan,"2",Oaxaca,Dist. Teotitlan,NA,Santa Maria Chilchotla municipality ,"0",NA,landslide,2006-0407,"18.10366922","-96.88613514"
04-441,Mexico,MEX,"70","2006","39571",Mezquital,"2",Durango,Mezquital,NA,Mezquital district,"0",NA,landslide,2006-0498,"22.97617432","-104.5358391"
04-442,Mexico,MEX,"70","2007","39573",Ostuacan,"2",Chiapas,Ostuacan,NA,San Juan Grijalva village ,"0",NA,landslide,2007-0537,"17.41417425","-93.39122629"
04-443,Mexico,MEX,"70","2008","39575",Dist. Teotitlan,"2",Oaxaca,Dist. Teotitlan,NA,Teotitlan district,"0",NA,landslide,2008-0433,"18.10366922","-96.88613514"
04-445,Mexico,MEX,"70","2010","39578",Dist. Mixe,"2",Oaxaca,Dist. Mixe,NA,Santa Maria Tlahuitoltepec municipality ,"0",NA,landslide,2010-0510,"17.21397952","-95.68078461"
04-448,Mozambique,MZM,"541","1998","39584",Milange,"2",Zambezia,Milange,NA,Milange district ,"0",NA,landslide,1998-0019,"-16.0128862","35.99031875"
Apr-45,Bangladesh,BNG,"771","2010","39587",Bandarban,"2",Chittagong,Bandarban,NA, Bandarban districts ,"0",NA,landslide,2010-0231,"21.80846559","92.36299271"
Apr-45,Bangladesh,BNG,"771","2010","39588",Cox'S Bazar,"2",Chittagong,Cox'S Bazar,NA,Cox's Bazar,"0",NA,landslide,2010-0231,"21.47787733","92.06919973"
04-451,Myanmar,MYA,"775","2009","39592",Myitkyina,"2",Kachin,Myitkyina,NA,Hpakant area ,"0",NA,landslide,2009-0251,"25.78317975","97.13792825"
04-452,Myanmar,MYA,"775","2010","39593",Buthidaung,"2",Rakhine,Buthidaung,NA, Buthidaung districts ,"0",NA,landslide,2010-0231,"20.75716311","92.70863378"
04-452,Myanmar,MYA,"775","2010","39595",Maungdaw,"3",Rakhine,Maungtaw,Maungdaw,Maungdaw,"0",NA,landslide,2010-0231,"21.00788647","92.38391559"
04-454,Myanmar,MYA,"775","2015","39600",Bawlake,"2",Kayah,Bawlake,NA,Hpasawng village ,"0",NA,landslide,2015-0455,"18.92135405","97.42909545"
04-456,Myanmar,MYA,"775","2016","39605",Myitkyina,"2",Kachin,Myitkyina,NA,Hpakant region ,"0",NA,landslide,2016-0224,"25.78317975","97.13792825"
04-467,Nepal,NEP,"790","1995","39620",Baglung,"3",West,Dhaualagiri,Baglung,Baglung,"0",NA,landslide,1995-0104,"28.34731321","83.25244363"
04-467,Nepal,NEP,"790","1995","39623",Rukum,"3",Mid-Western,Rapti,Rukum, Rukum,"0",NA,landslide,1995-0104,"28.70109719","82.66579008"
04-467,Nepal,NEP,"790","1995","39627",Sankhuwasabha,"3",East,Koshi,Sankhuwasabha, Sankhuwasabha,"0",NA,landslide,1995-0104,"27.58175972","87.28073203"
04-468,Nepal,NEP,"790","1997","39628",Mechi,"2",East,Mechi,NA, Mechi,"0",NA,landslide,1997-0171,"27.17136241","87.85162926"
04-468,Nepal,NEP,"790","1997","39629",Koshi,"2",East,Koshi,NA, Koshi,"0",NA,landslide,1997-0171,"27.1345477","87.2941042"
04-468,Nepal,NEP,"790","1997","39630",Sagarmatha,"2",East,Sagarmatha,NA,Level 2 = Sagarmath,"0",NA,landslide,1997-0171,"27.18546847","86.65721783"
04-469,Nepal,NEP,"790","2001","39634",Mahakali,"2",Far-Western,Mahakali,NA, Mahakali district ,"0",NA,landslide,2001-0298,"29.4267202","80.57211611"
04-469,Nepal,NEP,"790","2001","39635",Gandaki,"2",West,Gandaki,NA, Gandaki,"0",NA,landslide,2001-0298,"28.31635738","84.35124925"
04-469,Nepal,NEP,"790","2001","39636",Janakpur,"2",Central,Janakpur,NA, Janakpur districts ,"0",NA,landslide,2001-0298,"27.27527033","85.98992652"
04-469,Nepal,NEP,"790","2001","39637",Bagmati,"2",Central,Bagmati,NA, Bagmati,"0",NA,landslide,2001-0298,"27.88272973","85.41280564"
04-469,Nepal,NEP,"790","2001","39638",Lumbini,"2",West,Lumbini,NA, Lumbini districts ,"0",NA,landslide,2001-0298,"27.74986662","83.43697372"
04-471,Nepal,NEP,"790","2005","39659",Gandaki,"2",West,Gandaki,NA,Gandaki district ,"0",NA,landslide,2005-0821,"28.31635738","84.35124925"
04-477,Nepal,NEP,"790","2012","39695",Gandaki,"2",West,Gandaki,NA,Gandaki district ,"0",NA,landslide,2012-0589,"28.31635738","84.35124925"
Apr-48,Bangladesh,BNG,"771","2017","39699",Rangamati,"2",Chittagong,Rangamati,NA, Rangamati,"0",NA,landslide,2017-0174,"22.82958232","92.27935178"
Apr-48,Bangladesh,BNG,"771","2017","39703",Khagrachhari,"2",Chittagong,Khagrachhari,NA, Khagrachari,"0",NA,landslide,2017-0174,"23.16131597","91.95331253"
Apr-48,Bangladesh,BNG,"771","2017","39704",Bandarban,"2",Chittagong,Bandarban,NA, Bandarban,"0",NA,landslide,2017-0174,"21.80846559","92.36299271"
04-482,Nepal,NEP,"790","2017","39717",Pyuthan,"3",Mid-Western,Rapti,Pyuthan, Pyuthan,"0",NA,landslide,2017-0256,"28.11527544","82.86693775"
04-482,Nepal,NEP,"790","2017","39718",Parbat,"3",West,Dhaualagiri,Parbat,Parbat,"0",NA,landslide,2017-0256,"28.21101912","83.68089255"
04-482,Nepal,NEP,"790","2017","39719",Mugu,"3",Mid-Western,Karnali,Mugu, Mugu,"0",NA,landslide,2017-0256,"29.61795986","82.37243247"
04-484,Nicaragua,NIC,"93","2004","39727",Rio Blanco,"2",Matagalpa,Rio Blanco,NA,Rio Blanco district ,"0",NA,landslide,2004-0280,"13.06205181","-85.03206426"
04-486,Nigeria,NIG,"475","2000","39730",OrumbaNo,"2",Anambra,OrumbaNo,NA,Amakor,"0",NA,landslide,2000-0634,"6.09455162","7.146126997"
04-487,Nigeria,NIG,"475","2000","39731",Atakumosa West,"2",Osun,Atakumosa West,NA, Atakumosa East districts ,"0",NA,landslide,2000-0819,"7.492060652","4.675205345"
Apr-49,Bolivia,BOL,"145","1992","39734",Tipuani,"3",La Paz,Larecaja,Tipuani,Tipuani,"0",NA,landslide,1992-0161,"-15.58864385","-68.06440404"
04-496,Pakistan,PAK,"770","2001","39743",Sukkur,"2",Sind,Sukkur,NA,Sukkur District district,"0",NA,landslide,2001-0766,"27.0398298","69.02108871"
04-496,Pakistan,PAK,"770","2001","39744",Hyderabad,"2",Sind,Hyderabad,NA, Hyderabad city ,"0",NA,landslide,2001-0766,"25.32310038","68.05136342"
04-496,Pakistan,PAK,"770","2001","39746",Karachi,"2",Sind,Karachi,NA,Karachi city ,"0",NA,landslide,2001-0766,"25.07878345","67.18591129"
04-497,Pakistan,PAK,"770","2001","39748",Mansehra,"3",N.W.F.P.,Hazara,Mansehra,Chitta Katha village ,"0",NA,landslide,2001-0328,"34.70139943","73.41185282"
04-498,Pakistan,PAK,"770","2003","39750",Kohistan,"3",N.W.F.P.,Hazara,Kohistan,Ronala village ,"0",NA,landslide,2003-0240,"35.34862128","73.18916147"
04-499,Pakistan,PAK,"770","2005","39752",Kohistan,"3",N.W.F.P.,Hazara,Kohistan,Kohistan District district,"0",NA,landslide,2005-0714,"35.34862128","73.18916147"
Apr-50,Bolivia,BOL,"145","1994","39754",Gualberto Villarroel,"2",La Paz,Gualberto Villarroel,NA, Villaroel,"0",NA,landslide,1994-0043,"-17.63434746","-67.88753753"
Apr-50,Bolivia,BOL,"145","1994","39756",Loayza,"2",La Paz,Loayza,NA, Loayza ,"0",NA,landslide,1994-0043,"-17.01053127","-67.60527592"
Apr-50,Bolivia,BOL,"145","1994","39758",Pacajes,"2",La Paz,Pacajes,NA, Pacajes,"0",NA,landslide,1994-0043,"-17.39945068","-68.85648055"
Apr-50,Bolivia,BOL,"145","1994","39759",Munecas,"2",La Paz,Munecas,NA, Munecas,"0",NA,landslide,1994-0043,"-15.46683816","-68.78811663"
Apr-50,Bolivia,BOL,"145","1994","39760",Larecaja,"2",La Paz,Larecaja,NA, Larecaja,"0",NA,landslide,1994-0043,"-15.58063912","-68.13721069"
Apr-50,Bolivia,BOL,"145","1994","39764",Ayopaya,"2",Cochabamba,Ayopaya,NA, Ayopaya ,"0",NA,landslide,1994-0043,"-16.6462905","-66.59542376"
Apr-50,Bolivia,BOL,"145","1994","39765",Chapare,"2",Cochabamba,Chapare,NA, Chapare,"0",NA,landslide,1994-0043,"-16.71398207","-65.63549656"
Apr-50,Bolivia,BOL,"145","1994","39766",Carrasco,"2",Cochabamba,Carrasco,NA, Carrasco,"0",NA,landslide,1994-0043,"-17.21649988","-64.91101838"
Apr-50,Bolivia,BOL,"145","1994","39767",Narciso Campero,"2",Cochabamba,Narciso Campero,NA, Campero,"0",NA,landslide,1994-0043,"-18.29823918","-64.87269756"
04-500,Pakistan,PAK,"770","2006","39768",Swat,"3",N.W.F.P.,Malakand,Swat,Ghaeel village ,"0",NA,landslide,2006-0345,"35.25472428","72.46114737"
04-501,Pakistan,PAK,"770","2007","39772",Dir,"3",N.W.F.P.,Malakand,Dir, Lower Dir District,"0",NA,landslide,2007-0093,"35.13683342","71.98177568"
04-502,Pakistan,PAK,"770","2007","39774",Chitral,"3",N.W.F.P.,Malakand,Chitral,Chitral District district ,"0",NA,landslide,2007-0128,"36.22749888","72.23660504"
04-504,Pakistan,PAK,"770","2010","39777",Kohistan,"3",N.W.F.P.,Hazara,Kohistan, Bawon Soya Khail,"0",NA,landslide,2010-0073,"35.34862128","73.18916147"
04-508,Pakistan,PAK,"770","2017","39782",Dera Ismail Khan,"2",N.W.F.P.,Dera Ismail Khan,NA, Dera Ismail Khan ,"0",NA,landslide,2017-0025,"31.93734049","70.62908633"
04-508,Pakistan,PAK,"770","2017","39785",Chitral,"3",N.W.F.P.,Malakand,Chitral,Tehsil Garam Chashma,"0",NA,landslide,2017-0025,"36.22749888","72.23660504"
04-513,Papua New Guinea,PNG,"910","2002","39792",Markham,"2",Morobe,Markham,NA,Markham area,"0",NA,landslide,2002-0190,"-6.355751356","146.2637054"
04-515,Papua New Guinea,PNG,"910","2003","39795",Namatanai,"2",New Ireland,Namatanai,NA,Namatanai,"0",NA,landslide,2003-0386,"-3.898119853","152.5568448"
04-517,Papua New Guinea,PNG,"910","2006","39797",Mendi-Munihu,"2",Southern Highlands,Mendi-Munihu,NA,Kuma village ,"0",NA,landslide,2006-0222,"-6.030041899","143.6430991"
04-518,Papua New Guinea,PNG,"910","2009","39799",Finschhafen,"2",Morobe,Finschhafen,NA,Zongefifi village ,"0",NA,landslide,2009-0211,"-6.513619322","147.53836"
Apr-53,Bolivia,BOL,"145","2003","39811",Larecaja,"2",La Paz,Larecaja,NA,Chima town ,"0",NA,landslide,2003-0153,"-15.58063912","-68.13721069"
04-532,Peru,PER,"135","1987","39814",Chuschi,"3",Ayacucho,Cangallo,Chuschi,Chuschi ,"0",NA,landslide,1987-0050,"-13.49307582","-74.43647861"
04-537,Peru,PER,"135","1997","39823",Canchis,"2",Cusco,Canchis,NA,Canchis ,"0",NA,landslide,1997-0027,"-14.08285163","-71.12653003"
04-537,Peru,PER,"135","1997","39824",La Convencion,"2",Cusco,La Convencion,NA, La Convencion Provinces,"0",NA,landslide,1997-0027,"-12.34961551","-72.91524144"
04-537,Peru,PER,"135","1997","39825",Huancane,"2",Puno,Huancane,NA, and Taraco and Pusi disticts,"0",NA,landslide,1997-0027,"-15.12097446","-69.60815099"
04-537,Peru,PER,"135","1997","39827",Rioja,"2",San Martin,Rioja,NA,Rioja,"0",NA,landslide,1997-0027,"-5.864609051","-77.46114177"
04-537,Peru,PER,"135","1997","39828",Moyobamba,"2",San Martin,Moyobamba,NA, Moyobamba ,"0",NA,landslide,1997-0027,"-5.865894761","-77.15074505"
04-537,Peru,PER,"135","1997","39830",Lamas,"2",San Martin,Lamas,NA, Lamas provinces,"0",NA,landslide,1997-0027,"-6.267460508","-76.43956047"
Apr-54,Bolivia,BOL,"145","2011","39837",Pedro Domingo Murillo,"2",La Paz,Pedro Domingo Murillo,NA,Murillo province,"0",NA,landslide,2011-0107,"-16.38631704","-67.97263779"
04-541,Peru,PER,"135","2000","39841",La Convencion,"2",Cusco,La Convencion,NA,La Convenci?n district,"0",NA,landslide,2000-0586,"-12.34961551","-72.91524144"
04-543,Peru,PER,"135","2004","39844",Urubamba,"2",Cusco,Urubamba,NA,Machu Picchu ,"0",NA,landslide,2004-0156,"-13.25724272","-72.2925526"
04-545,Peru,PER,"135","2009","39849",Carabaya,"2",Puno,Carabaya,NA,Huanchumay village ,"0",NA,landslide,2009-0086,"-13.79283284","-70.18116707"
04-546,Peru,PER,"135","2009","39850",Sanchez Carrion,"2",La Libertad,Sanchez Carrion,NA, Aricapampa,"0",NA,landslide,2009-0143,"-7.789600894","-77.90545863"
04-546,Peru,PER,"135","2009","39852",Pataz,"2",La Libertad,Pataz,NA,Pataz district,"0",NA,landslide,2009-0143,"-8.142832167","-77.32352178"
