id,country,iso3,gwno,year,geo_id,geolocation,level,adm1,adm2,adm3,location,historical,hist_country,disastertype,disasterno,latitude,longitude
"527",Bangladesh,BGD,"771","1995","1875",Hatiya,"3",Chittagong,Noakhali,Hatiya,Hatiya,"0",NA,storm,1995-0082,"22.29159078","91.0654556"
"533",Bangladesh,BGD,"771","1996","1865",Ghatail,"3",Dhaka,Tangail,Ghatail,Ghatail,"0",NA,storm,1996-0086,"24.4673118","90.05285629"
"533",Bangladesh,BGD,"771","1996","1872",Gopalpur,"3",Dhaka,Tangail,Gopalpur,Gopalpur,"0",NA,storm,1996-0086,"24.5740082","89.9011743"
"533",Bangladesh,BGD,"771","1996","1916",Kalihati,"3",Dhaka,Tangail,Kalihati,Kalihati,"0",NA,storm,1996-0086,"24.35235401","89.94171335"
"533",Bangladesh,BGD,"771","1996","2004",Mirzapur,"3",Dhaka,Tangail,Mirzapur,Mirzapur,"0",NA,storm,1996-0086,"24.11330631","90.10643338"
"533",Bangladesh,BGD,"771","1996","2194",Sarishabari,"3",Dhaka,Jamalpur,Sarishabari,Sarishabari,"0",NA,storm,1996-0086,"24.71892051","89.83654096"
"539",Bangladesh,BGD,"771","1997","1989",Maheshkhali,"3",Chittagong,Cox'S Bazar,Maheshkhali,Moheshkali,"0",NA,storm,1997-0114,"21.61555452","91.92208785"
"621",Bangladesh,BGD,"771","2009","1617",Banshkhali,"3",Chittagong,Chittagong,Banshkhali,Banshkhali,"0",NA,storm,2009-0157,"22.03960433","91.93385474"
"621",Bangladesh,BGD,"771","2009","1991",Maheshkhali,"3",Chittagong,Cox'S Bazar,Maheshkhali,Moheshkhali,"0",NA,storm,2009-0157,"21.61555452","91.92208785"
"621",Bangladesh,BGD,"771","2009","2170",Ramu,"3",Chittagong,Cox'S Bazar,Ramu,Ramu,"0",NA,storm,2009-0157,"21.43629195","92.12096274"
"621",Bangladesh,BGD,"771","2009","2196",Satkania,"3",Chittagong,Chittagong,Satkania,Satkania,"0",NA,storm,2009-0157,"22.12083269","92.06191617"
"635",Bangladesh,BGD,"771","2012","1768",Companiganj,"3",Chittagong,Noakhali,Companiganj,Companiganj,"0",NA,storm,2012-0385,"22.77206263","91.3135144"
"635",Bangladesh,BGD,"771","2012","1876",Hatiya,"3",Chittagong,Noakhali,Hatiya,Hatiya,"0",NA,storm,2012-0385,"22.29159078","91.0654556"
"2415",Greece,GRC,"350","2006","6941",Astypalaia,"3",Aegean,South Aegean,Astypalaia,Astypalaia,"0",NA,storm,2006-0560,"36.54563964","26.37587776"
"2415",Greece,GRC,"350","2006","6991",Leros,"3",Aegean,South Aegean,Leros,Leros,"0",NA,storm,2006-0560,"37.12677757","26.75562501"
"2564",Haiti,HTI,"41","2012","7337",La Chapelle,"3",L'Artibonite,Saint-Marc,La Chapelle,La Chapelle,"0",NA,storm,2012-0410,"18.9093352","-72.33567886"
"2564",Haiti,HTI,"41","2012","7339",Les Anglais,"3",Sud,Les Chardonnieres,Les Anglais,Les Anglais,"0",NA,storm,2012-0410,"18.35065561","-74.17774088"
"2564",Haiti,HTI,"41","2012","7492",Tiburon,"3",Sud,Les Chardonnieres,Tiburon,Tiburon,"0",NA,storm,2012-0410,"18.33614848","-74.31762321"
"2564",Haiti,HTI,"41","2012","7493",Verettes,"3",L'Artibonite,Saint-Marc,Verettes,Verettes,"0",NA,storm,2012-0410,"19.0258365","-72.49128067"
"3952",Madagascar,MDG,"580","1981","12362",Antananarivo-Sud,"3",Antananarivo,Analamanga,Antananarivo-Sud,Antananarivo,"0",NA,storm,1981-0110,"-19.01998955","47.51686911"
"3953",Madagascar,MDG,"580","1982","12342",Antalaha,"3",Antsiranana,Sava,Antalaha,Antalaha,"0",NA,storm,1982-0147,"-15.22264112","50.14276934"
"3953",Madagascar,MDG,"580","1982","12517",Miandrivazo,"3",Toliary,Menabe,Miandrivazo,Miandrivazo,"0",NA,storm,1982-0147,"-19.15806195","45.37584922"
"3953",Madagascar,MDG,"580","1982","12533",Morondava,"3",Toliary,Menabe,Morondava,Morondova,"0",NA,storm,1982-0147,"-20.57918562","44.38249914"
"3956",Madagascar,MDG,"580","1986","12283",Ambatondrazaka,"3",Toamasina,Alaotra-Mangoro,Ambatondrazaka,Ambatondrazaka,"0",NA,storm,1986-0042,"-17.92550267","48.44212363"
"3956",Madagascar,MDG,"580","1986","12430",Fenoarivo-Atsinanana,"3",Toamasina,Analanjirofo,Fenoarivo-Atsinanana,Fenerive east,"0",NA,storm,1986-0042,"-17.15658287","49.19044476"
"3956",Madagascar,MDG,"580","1986","12523",Moramanga,"3",Toamasina,Alaotra-Mangoro,Moramanga,Moramanga,"0",NA,storm,1986-0042,"-18.8108969","48.26038374"
"3958",Madagascar,MDG,"580","1989","12485",Mananjary,"3",Fianarantsoa,Vatovavy Fitovinany,Mananjary,Manajary,"0",NA,storm,1989-0122,"-21.20064377","48.09200635"
"3958",Madagascar,MDG,"580","1989","12543",Nosy Varika,"3",Fianarantsoa,Vatovavy Fitovinany,Nosy Varika,Nosy-Varika,"0",NA,storm,1989-0122,"-20.56536387","48.17088823"
"3960",Madagascar,MDG,"580","1994","12298",Ampanihy,"3",Toliary,Atsimo-Andrefana,Ampanihy,Ampanihy,"0",NA,storm,1994-0009,"-24.51913661","44.48369136"
"3960",Madagascar,MDG,"580","1994","12338",Anosibe,"3",Toamasina,Alaotra-Mangoro,Anosibe,Anosibe,"0",NA,storm,1994-0009,"-19.51577809","48.12626193"
"3960",Madagascar,MDG,"580","1994","12397",Beroroha,"3",Toliary,Atsimo-Andrefana,Beroroha,Ankazoabo,"0",NA,storm,1994-0009,"-21.4865688","45.20066851"
"3960",Madagascar,MDG,"580","1994","12518",Miandrivazo,"3",Toliary,Menabe,Miandrivazo,Miandrivazo,"0",NA,storm,1994-0009,"-19.15806195","45.37584922"
"3960",Madagascar,MDG,"580","1994","12524",Moramanga,"3",Toamasina,Alaotra-Mangoro,Moramanga,Moramanga,"0",NA,storm,1994-0009,"-18.8108969","48.26038374"
"3960",Madagascar,MDG,"580","1994","12534",Morondava,"3",Toliary,Menabe,Morondava,Belo,"0",NA,storm,1994-0009,"-20.57918562","44.38249914"
"3960",Madagascar,MDG,"580","1994","12599",Tsiroanomandidy,"3",Antananarivo,Bongolava,Tsiroanomandidy,Tsiroanomandity,"0",NA,storm,1994-0009,"-18.83376732","45.99270255"
"3960",Madagascar,MDG,"580","1994","12609",Vatomandry,"3",Toamasina,Atsinanana,Vatomandry,Vatomandry,"0",NA,storm,1994-0009,"-19.36169202","48.77693924"
"3961",Madagascar,MDG,"580","1994","12486",Mananjary,"3",Fianarantsoa,Vatovavy Fitovinany,Mananjary,Mananjary,"0",NA,storm,1994-0037,"-21.20064377","48.09200635"
"3961",Madagascar,MDG,"580","1994","12544",Nosy Varika,"3",Fianarantsoa,Vatovavy Fitovinany,Nosy Varika,Nosy Varika,"0",NA,storm,1994-0037,"-20.56536387","48.17088823"
"3961",Madagascar,MDG,"580","1994","12610",Vatomandry,"3",Toamasina,Atsinanana,Vatomandry,Vatomandry,"0",NA,storm,1994-0037,"-19.36169202","48.77693924"
"3964",Madagascar,MDG,"580","1997","12393",Befotaka,"3",Fianarantsoa,Atsimo-Atsinana,Befotaka,Befotaka,"0",NA,storm,1997-0013,"-23.8825077","46.81469861"
"3964",Madagascar,MDG,"580","1997","12423",Farafangana,"3",Fianarantsoa,Atsimo-Atsinana,Farafangana,Farangana,"0",NA,storm,1997-0013,"-22.81163829","47.6597746"
"3964",Madagascar,MDG,"580","1997","12604",Vangaindrano,"3",Fianarantsoa,Atsimo-Atsinana,Vangaindrano,Vangaidrano,"0",NA,storm,1997-0013,"-23.55325037","47.39637476"
"3964",Madagascar,MDG,"580","1997","12630",Vondrozo,"3",Fianarantsoa,Atsimo-Atsinana,Vondrozo,Vondrozo,"0",NA,storm,1997-0013,"-22.65362139","47.31856384"
"3965",Madagascar,MDG,"580","1997","12326",Andapa,"3",Antsiranana,Sava,Andapa,Andapa,"0",NA,storm,1997-0020,"-14.56811087","49.55531552"
"3965",Madagascar,MDG,"580","1997","12343",Antalaha,"3",Antsiranana,Sava,Antalaha,Antalaha,"0",NA,storm,1997-0020,"-15.22264112","50.14276934"
"3966",Madagascar,MDG,"580","2000","12282",Ambatolampy,"3",Antananarivo,Vakinankaratra,Ambatolampy,Ambatolampy,"0",NA,storm,2000-0107,"-19.45776525","47.56519102"
"3966",Madagascar,MDG,"580","2000","12327",Andapa,"3",Antsiranana,Sava,Andapa,Andapa,"0",NA,storm,2000-0107,"-14.56811087","49.55531552"
"3966",Madagascar,MDG,"580","2000","12344",Antalaha,"3",Antsiranana,Sava,Antalaha,Antalaha,"0",NA,storm,2000-0107,"-15.22264112","50.14276934"
"3966",Madagascar,MDG,"580","2000","12360",Antananarivo-Nord,"3",Antananarivo,Analamanga,Antananarivo-Nord,Avaradrano,"0",NA,storm,2000-0107,"-18.8980254","47.62522216"
"3966",Madagascar,MDG,"580","2000","12365",Antanifotsy,"3",Antananarivo,Vakinankaratra,Antanifotsy,Antanifotsy,"0",NA,storm,2000-0107,"-19.73788414","47.49706612"
"3966",Madagascar,MDG,"580","2000","12366",Antsirabe Rural,"3",Antananarivo,Vakinankaratra,Antsirabe Rural,Antsirabell,"0",NA,storm,2000-0107,"-19.89565284","47.14634958"
"3966",Madagascar,MDG,"580","2000","12458",Mahabo,"3",Toliary,Menabe,Mahabo,Mahabo,"0",NA,storm,2000-0107,"-20.63986947","45.15945057"
"3966",Madagascar,MDG,"580","2000","12471",Mahanoro,"3",Toamasina,Atsinanana,Mahanoro,Mahanoro,"0",NA,storm,2000-0107,"-20.03218541","48.51810197"
"3966",Madagascar,MDG,"580","2000","12495",Manjakandriana,"3",Antananarivo,Analamanga,Manjakandriana,Manjakandriana,"0",NA,storm,2000-0107,"-18.83934802","47.79669882"
"3966",Madagascar,MDG,"580","2000","12503",Marolambo,"3",Toamasina,Atsinanana,Marolambo,Antanambao,"0",NA,storm,2000-0107,"-20.09338569","47.96930956"
"3966",Madagascar,MDG,"580","2000","12535",Morondava,"3",Toliary,Menabe,Morondava,Morondava,"0",NA,storm,2000-0107,"-20.57918562","44.38249914"
"3966",Madagascar,MDG,"580","2000","12611",Vatomandry,"3",Toamasina,Atsinanana,Vatomandry,Vatomandry,"0",NA,storm,2000-0107,"-19.36169202","48.77693924"
"3967",Madagascar,MDG,"580","2000","12328",Andapa,"3",Antsiranana,Sava,Andapa,Andapa,"0",NA,storm,2000-0178,"-14.56811087","49.55531552"
"3967",Madagascar,MDG,"580","2000","12345",Antalaha,"3",Antsiranana,Sava,Antalaha,Antalaha,"0",NA,storm,2000-0178,"-15.22264112","50.14276934"
"3967",Madagascar,MDG,"580","2000","12390",Bealanana,"3",Mahajanga,Sofia,Bealanana,Bealanana,"0",NA,storm,2000-0178,"-14.54420487","48.8451772"
"3970",Madagascar,MDG,"580","2002","12287",Ambilobe,"3",Antsiranana,Diana,Ambilobe,Ambilobe,"0",NA,storm,2002-0281,"-13.48144882","49.07720652"
"3970",Madagascar,MDG,"580","2002","12432",Fenoarivo Atsinanana,"3",Toamasina,Analanjirofo,Fenoarivo Atsinanana,Fenerive East,"0",NA,storm,2002-0281,"-17.15658287","49.19044476"
"3970",Madagascar,MDG,"580","2002","12499",Maroansetra,"3",Toamasina,Analanjirofo,Maroansetra,Maroantsetra,"0",NA,storm,2002-0281,"-15.4526415","49.49928556"
"3970",Madagascar,MDG,"580","2002","12540",Nosibe,"3",Antsiranana,Diana,Nosibe,Nosy Be,"0",NA,storm,2002-0281,"-13.3315557","48.26770064"
"3973",Madagascar,MDG,"580","2003","12612",Vatomandry,"3",Toamasina,Atsinanana,Vatomandry,Vatomandry,"0",NA,storm,2003-0218,"-19.36169202","48.77693924"
"3976",Madagascar,MDG,"580","2004","12278",Ambanja,"3",Antsiranana,Diana,Ambanja,Ambajana,"0",NA,storm,2004-0103,"-13.86935999","48.46619654"
"3976",Madagascar,MDG,"580","2004","12288",Ambilobe,"3",Antsiranana,Diana,Ambilobe,Ambilobe,"0",NA,storm,2004-0103,"-13.48144882","49.07720652"
"3976",Madagascar,MDG,"580","2004","12329",Andapa,"3",Antsiranana,Sava,Andapa,Andapa,"0",NA,storm,2004-0103,"-14.56811087","49.55531552"
"3976",Madagascar,MDG,"580","2004","12348",Antalaha,"3",Antsiranana,Sava,Antalaha,Antalaha,"0",NA,storm,2004-0103,"-15.22264112","50.14276934"
"3976",Madagascar,MDG,"580","2004","12391",Bealanana,"3",Mahajanga,Sofia,Bealanana,Bealanana,"0",NA,storm,2004-0103,"-14.54420487","48.8451772"
"3982",Madagascar,MDG,"580","2007","12487",Mananjary,"3",Fianarantsoa,Vatovavy Fitovinany,Mananjary,Mananjary,"0",NA,storm,2007-0032,"-21.20064377","48.09200635"
"3982",Madagascar,MDG,"580","2007","12545",Nosy Varika,"3",Fianarantsoa,Vatovavy Fitovinany,Nosy Varika,Nosy-Varika,"0",NA,storm,2007-0032,"-20.56536387","48.17088823"
"3987",Madagascar,MDG,"580","2008","12284",Ambatondrazaka,"3",Toamasina,Alaotra-Mangoro,Ambatondrazaka,Ambatondrazaka,"0",NA,storm,2008-0070,"-17.92550267","48.44212363"
"3987",Madagascar,MDG,"580","2008","12289",Ambohidratrimo,"3",Antananarivo,Analamanga,Ambohidratrimo,Ambohidratrimo,"0",NA,storm,2008-0070,"-18.65850217","47.44523031"
"3987",Madagascar,MDG,"580","2008","12299",Amparafaravola,"3",Toamasina,Alaotra-Mangoro,Amparafaravola,Amparafaravola,"0",NA,storm,2008-0070,"-17.45254549","48.3137426"
"3987",Madagascar,MDG,"580","2008","12361",Antananarivo-Nord,"3",Antananarivo,Analamanga,Antananarivo-Nord,Tana Avaradrano,"0",NA,storm,2008-0070,"-18.8980254","47.62522216"
"3987",Madagascar,MDG,"580","2008","12363",Antananarivo-Sud,"3",Antananarivo,Analamanga,Antananarivo-Sud,Antanarivo,"0",NA,storm,2008-0070,"-19.01998955","47.51686911"
"3987",Madagascar,MDG,"580","2008","12392",Bealanana,"3",Mahajanga,Sofia,Bealanana,Bealanana,"0",NA,storm,2008-0070,"-14.54420487","48.8451772"
"3987",Madagascar,MDG,"580","2008","12428",Fenoarivo Atsinanana,"3",Toamasina,Analanjirofo,Fenoarivo Atsinanana,Fenoarivo Atsinanana,"0",NA,storm,2008-0070,"-17.15658287","49.19044476"
"3987",Madagascar,MDG,"580","2008","12459",Mahabo,"3",Toliary,Menabe,Mahabo,Mahabo,"0",NA,storm,2008-0070,"-20.63986947","45.15945057"
"3987",Madagascar,MDG,"580","2008","12473",Mampikony,"3",Mahajanga,Sofia,Mampikony,Mampikony,"0",NA,storm,2008-0070,"-16.1723969","47.68037653"
"3987",Madagascar,MDG,"580","2008","12519",Miandrivazo,"3",Toliary,Menabe,Miandrivazo,Mandrivazo,"0",NA,storm,2008-0070,"-19.15806195","45.37584922"
"3987",Madagascar,MDG,"580","2008","12525",Moramanga,"3",Toamasina,Alaotra-Mangoro,Moramanga,Moramanga,"0",NA,storm,2008-0070,"-18.8108969","48.26038374"
"3987",Madagascar,MDG,"580","2008","12546",Nosy Varika,"3",Fianarantsoa,Vatovavy Fitovinany,Nosy Varika,Nosy Varika,"0",NA,storm,2008-0070,"-20.56536387","48.17088823"
"3987",Madagascar,MDG,"580","2008","12566",Soanierana-Ivongo,"3",Toamasina,Analanjirofo,Soanierana-Ivongo,Soanierana Ivago,"0",NA,storm,2008-0070,"-16.72341858","49.30957774"
"3989",Madagascar,MDG,"580","2009","12429",Fenoarivo Atsinanana,"3",Toamasina,Analanjirofo,Fenoarivo Atsinanana,Fenoarivo Atsinanana,"0",NA,storm,2009-0047,"-17.15658287","49.19044476"
"3989",Madagascar,MDG,"580","2009","12474",Mampikony,"3",Mahajanga,Sofia,Mampikony,Mampikony,"0",NA,storm,2009-0047,"-16.1723969","47.68037653"
"3989",Madagascar,MDG,"580","2009","12492",Mandritsara,"3",Mahajanga,Sofia,Mandritsara,Mandritsara,"0",NA,storm,2009-0047,"-16.03252864","48.7398232"
"3989",Madagascar,MDG,"580","2009","12623",Vavatenina,"3",Toamasina,Analanjirofo,Vavatenina,Vavatenina,"0",NA,storm,2009-0047,"-17.48207491","49.01538337"
"3991",Madagascar,MDG,"580","2009","12300",Amparafaravola,"3",Toamasina,Alaotra-Mangoro,Amparafaravola,Amparafaravola,"0",NA,storm,2009-0137,"-17.45254549","48.3137426"
"3991",Madagascar,MDG,"580","2009","12483",Mananara,"3",Toamasina,Analanjirofo,Mananara,Mananara-North,"0",NA,storm,2009-0137,"-16.22528781","49.52157861"
"3991",Madagascar,MDG,"580","2009","12488",Mananjary,"3",Fianarantsoa,Vatovavy Fitovinany,Mananjary,Mananjary,"0",NA,storm,2009-0137,"-21.20064377","48.09200635"
"3991",Madagascar,MDG,"580","2009","12501",Maroansetra,"3",Toamasina,Analanjirofo,Maroansetra,Maroentsetra,"0",NA,storm,2009-0137,"-15.4526415","49.49928556"
"3991",Madagascar,MDG,"580","2009","12526",Moramanga,"3",Toamasina,Alaotra-Mangoro,Moramanga,Moramanga,"0",NA,storm,2009-0137,"-18.8108969","48.26038374"
"3991",Madagascar,MDG,"580","2009","12547",Nosy Varika,"3",Fianarantsoa,Vatovavy Fitovinany,Nosy Varika,Nosy Varika,"0",NA,storm,2009-0137,"-20.56536387","48.17088823"
"3991",Madagascar,MDG,"580","2009","12564",Soanierana Ivongo,"3",Toamasina,Analanjirofo,Soanierana Ivongo,Soanierana-Ivongo,"0",NA,storm,2009-0137,"-16.72341858","49.30957774"
"3991",Madagascar,MDG,"580","2009","12626",Vohipeno,"3",Fianarantsoa,Vatovavy Fitovinany,Vohipeno,Vohipeno,"0",NA,storm,2009-0137,"-22.34453009","47.72050418"
"3992",Madagascar,MDG,"580","2010","12425",Farafangana,"3",Fianarantsoa,Atsimo-Atsinana,Farafangana,Ambohigogo,"0",NA,storm,2010-0104,"-22.81163829","47.6597746"
"3992",Madagascar,MDG,"580","2010","12445",Ifanadiana,"3",Fianarantsoa,Vatovavy Fitovinany,Ifanadiana,Ifaniana district,"0",NA,storm,2010-0104,"-21.09131772","47.64150892"
"3992",Madagascar,MDG,"580","2010","12451",Ikongo,"3",Fianarantsoa,Vatovavy Fitovinany,Ikongo,Ikongo,"0",NA,storm,2010-0104,"-21.92944448","47.45054192"
"3992",Madagascar,MDG,"580","2010","12489",Mananjary,"3",Fianarantsoa,Vatovavy Fitovinany,Mananjary,Mananjary,"0",NA,storm,2010-0104,"-21.20064377","48.09200635"
"3992",Madagascar,MDG,"580","2010","12548",Nosy Varika,"3",Fianarantsoa,Vatovavy Fitovinany,Nosy Varika,Nosy Varika district,"0",NA,storm,2010-0104,"-20.56536387","48.17088823"
"3992",Madagascar,MDG,"580","2010","12550",Nosy-Varika,"3",Fianarantsoa,Vatovavy Fitovinany,Nosy-Varika,Nosy Varija,"0",NA,storm,2010-0104,"-20.56536387","48.17088823"
"3992",Madagascar,MDG,"580","2010","12606",Vangaindrano,"3",Fianarantsoa,Atsimo-Atsinana,Vangaindrano,Vangaiondrano district,"0",NA,storm,2010-0104,"-23.55325037","47.39637476"
"3992",Madagascar,MDG,"580","2010","12627",Vohipeno,"3",Fianarantsoa,Vatovavy Fitovinany,Vohipeno,Vohipeno,"0",NA,storm,2010-0104,"-22.34453009","47.72050418"
"3993",Madagascar,MDG,"580","2011","12352",Antalaha,"3",Antsiranana,Sava,Antalaha,Antalaha,"0",NA,storm,2011-0057,"-15.22264112","50.14276934"
"3993",Madagascar,MDG,"580","2011","12394",Befotaka,"3",Fianarantsoa,Atsimo-Atsinana,Befotaka,Befotaka,"0",NA,storm,2011-0057,"-23.8825077","46.81469861"
"3993",Madagascar,MDG,"580","2011","12395",Bekily,"3",Toliary,Androy,Bekily,Bekily,"0",NA,storm,2011-0057,"-24.25663665","45.40162434"
"3993",Madagascar,MDG,"580","2011","12426",Farafangana,"3",Fianarantsoa,Atsimo-Atsinana,Farafangana,Farafangana,"0",NA,storm,2011-0057,"-22.81163829","47.6597746"
"3993",Madagascar,MDG,"580","2011","12433",Fenoarivo-Atsinanana,"3",Toamasina,Analanjirofo,Fenoarivo-Atsinanana,Fenoarivo,"0",NA,storm,2011-0057,"-17.15658287","49.19044476"
"3993",Madagascar,MDG,"580","2011","12444",Iakora,"3",Fianarantsoa,Ihorombe,Iakora,Iakora,"0",NA,storm,2011-0057,"-23.15554285","46.63275169"
"3993",Madagascar,MDG,"580","2011","12476",Mampikony,"3",Mahajanga,Sofia,Mampikony,Mampikony,"0",NA,storm,2011-0057,"-16.1723969","47.68037653"
"3993",Madagascar,MDG,"580","2011","12484",Mananara,"3",Toamasina,Analanjirofo,Mananara,Mananara,"0",NA,storm,2011-0057,"-16.22528781","49.52157861"
"3993",Madagascar,MDG,"580","2011","12490",Mananjary,"3",Fianarantsoa,Vatovavy Fitovinany,Mananjary,Mananjary,"0",NA,storm,2011-0057,"-21.20064377","48.09200635"
"3993",Madagascar,MDG,"580","2011","12493",Mandritsara,"3",Mahajanga,Sofia,Mandritsara,Mandritsara,"0",NA,storm,2011-0057,"-16.03252864","48.7398232"
"3993",Madagascar,MDG,"580","2011","12494",Manja,"3",Toliary,Menabe,Manja,Manja,"0",NA,storm,2011-0057,"-21.42000287","44.19100127"
"3993",Madagascar,MDG,"580","2011","12502",Maroansetra,"3",Toamasina,Analanjirofo,Maroansetra,Maroantsetra,"0",NA,storm,2011-0057,"-15.4526415","49.49928556"
"3993",Madagascar,MDG,"580","2011","12520",Miandrivazo,"3",Toliary,Menabe,Miandrivazo,Miandrivazo,"0",NA,storm,2011-0057,"-19.15806195","45.37584922"
"3993",Madagascar,MDG,"580","2011","12522",Morafanobe,"3",Mahajanga,Melaky,Morafanobe,Morafenobe,"0",NA,storm,2011-0057,"-17.92908654","44.96973482"
"3993",Madagascar,MDG,"580","2011","12563",Soalala,"3",Mahajanga,Boeny,Soalala,Soalala,"0",NA,storm,2011-0057,"-16.44723947","45.3910206"
"3993",Madagascar,MDG,"580","2011","12565",Soanierana Ivongo,"3",Toamasina,Analanjirofo,Soanierana Ivongo,Soanierana Ivongo,"0",NA,storm,2011-0057,"-16.72341858","49.30957774"
"3993",Madagascar,MDG,"580","2011","12607",Vangaindrano,"3",Fianarantsoa,Atsimo-Atsinana,Vangaindrano,Vangaindrano,"0",NA,storm,2011-0057,"-23.55325037","47.39637476"
"3993",Madagascar,MDG,"580","2011","12624",Vavatenina,"3",Toamasina,Analanjirofo,Vavatenina,Vavatenina,"0",NA,storm,2011-0057,"-17.48207491","49.01538337"
"3993",Madagascar,MDG,"580","2011","12628",Vohipeno,"3",Fianarantsoa,Vatovavy Fitovinany,Vohipeno,Vohipeno,"0",NA,storm,2011-0057,"-22.34453009","47.72050418"
"3993",Madagascar,MDG,"580","2011","12631",Vondrozo,"3",Fianarantsoa,Atsimo-Atsinana,Vondrozo,Vondrozo,"0",NA,storm,2011-0057,"-22.65362139","47.31856384"
"3995",Madagascar,MDG,"580","2012","12616",Vatomandry,"3",Toamasina,Atsinanana,Vatomandry,Vatomandry,"0",NA,storm,2012-0043,"-19.36169202","48.77693924"
"3998",Madagascar,MDG,"580","2013","12551",Sakaraha,"3",Toliary,Atsimo-Andrefana,Sakaraha,Sakaraha,"0",NA,storm,2013-0032,"-22.78799485","44.42191657"
"4000",Madagascar,MDG,"580","2015","12275",Ambalavao,"3",Fianarantsoa,Haute Matsiatra,Ambalavao,Ambalavao,"0",NA,storm,2015-0016,"-21.87710163","46.7186064"
"4000",Madagascar,MDG,"580","2015","12291",Ambohidratrimo,"3",Antananarivo,Analamanga,Ambohidratrimo,Ambohidratimo,"0",NA,storm,2015-0016,"-18.65850217","47.44523031"
"4000",Madagascar,MDG,"580","2015","12292",Ambohimahasoa,"3",Fianarantsoa,Haute Matsiatra,Ambohimahasoa,Ambohimahasoa,"0",NA,storm,2015-0016,"-21.06745894","47.16843533"
"4000",Madagascar,MDG,"580","2015","12337",Ankazobe,"3",Antananarivo,Analamanga,Ankazobe,Ankazobe,"0",NA,storm,2015-0016,"-18.16154882","47.05589812"
"4000",Madagascar,MDG,"580","2015","12364",Antananarivo-Sud,"3",Antananarivo,Analamanga,Antananarivo-Sud,Antananarivo Avaradrano,"0",NA,storm,2015-0016,"-19.01998955","47.51686911"
"4000",Madagascar,MDG,"580","2015","12398",Besalampy,"3",Mahajanga,Melaky,Besalampy,Besalampy district,"0",NA,storm,2015-0016,"-16.90222002","44.91214802"
"4000",Madagascar,MDG,"580","2015","12427",Farafangana,"3",Fianarantsoa,Atsimo-Atsinana,Farafangana,Faraganga,"0",NA,storm,2015-0016,"-22.81163829","47.6597746"
"4000",Madagascar,MDG,"580","2015","12452",Ikongo,"3",Fianarantsoa,Vatovavy Fitovinany,Ikongo,Ikongo,"0",NA,storm,2015-0016,"-21.92944448","47.45054192"
"4000",Madagascar,MDG,"580","2015","12461",Mahabo,"3",Toliary,Menabe,Mahabo,Mahabo,"0",NA,storm,2015-0016,"-20.63986947","45.15945057"
"4000",Madagascar,MDG,"580","2015","12478",Mampikony,"3",Mahajanga,Sofia,Mampikony,Mampikony district,"0",NA,storm,2015-0016,"-16.1723969","47.68037653"
"4000",Madagascar,MDG,"580","2015","12491",Mananjary,"3",Fianarantsoa,Vatovavy Fitovinany,Mananjary,Mananjary,"0",NA,storm,2015-0016,"-21.20064377","48.09200635"
"4000",Madagascar,MDG,"580","2015","12521",Miandrivazo,"3",Toliary,Menabe,Miandrivazo,Miandrivazo,"0",NA,storm,2015-0016,"-19.15806195","45.37584922"
"4000",Madagascar,MDG,"580","2015","12539",Morondava,"3",Toliary,Menabe,Morondava,Morondova,"0",NA,storm,2015-0016,"-20.57918562","44.38249914"
"4000",Madagascar,MDG,"580","2015","12549",Nosy Varika,"3",Fianarantsoa,Vatovavy Fitovinany,Nosy Varika,Nosy Varika,"0",NA,storm,2015-0016,"-20.56536387","48.17088823"
"4000",Madagascar,MDG,"580","2015","12567",Soavinandriana,"3",Antananarivo,Itasy,Soavinandriana,Soavindriana,"0",NA,storm,2015-0016,"-19.22739813","46.55989385"
"4000",Madagascar,MDG,"580","2015","12600",Tsiroanomandidy,"3",Antananarivo,Bongolava,Tsiroanomandidy,Tsiroanimandidy district,"0",NA,storm,2015-0016,"-18.83376732","45.99270255"
"4000",Madagascar,MDG,"580","2015","12608",Vangaindrano,"3",Fianarantsoa,Atsimo-Atsinana,Vangaindrano,Vangaindrano,"0",NA,storm,2015-0016,"-23.55325037","47.39637476"
"4000",Madagascar,MDG,"580","2015","12629",Vohipeno,"3",Fianarantsoa,Vatovavy Fitovinany,Vohipeno,Vohipeno,"0",NA,storm,2015-0016,"-22.34453009","47.72050418"
"4000",Madagascar,MDG,"580","2015","12632",Vondrozo,"3",Fianarantsoa,Atsimo-Atsinana,Vondrozo,Vondrozo,"0",NA,storm,2015-0016,"-22.65362139","47.31856384"
"4416",Myanmar,MMR,"775","2008","13928",Dedaye,"3",Ayeyarwady,Pharpon,Dedaye,Dedaye,"0",NA,storm,2008-0184,"16.31711954","95.85534155"
"4416",Myanmar,MMR,"775","2008","13945",Kyaiklat,"3",Ayeyarwady,Pharpon,Kyaiklat,Kyaiklat,"0",NA,storm,2008-0184,"16.49771637","95.62464088"
"4417",Myanmar,MMR,"775","2010","13986",Pauk,"3",Magway,Pakokku,Pauk,Pauk,"0",NA,storm,2010-0554,"21.47305876","94.50384656"
"4417",Myanmar,MMR,"775","2010","13988",Pauktaw,"3",Rakhine,Sittwe,Pauktaw,Pauktaw,"0",NA,storm,2010-0554,"20.14781208","93.09867912"
