id,country,iso3,gwno,year,geo_id,geolocation,level,adm1,adm2,adm3,location,historical,hist_country,disastertype,disasterno,latitude,longitude
05-204,Colombia,COL,"100","2006","40548",Ancuya,"2",Narino,Ancuya,NA, Ancuya,"0",NA,volcanic activity,2006-0380,"1.273410951","-77.56931131"
05-204,Colombia,COL,"100","2006","40549",La Florida,"2",Narino,La Florida,NA,La Florida,"0",NA,volcanic activity,2006-0380,"1.356932801","-77.41270196"
05-204,Colombia,COL,"100","2006","40550",Consaca,"2",Narino,Consaca,NA, Consaca districts ,"0",NA,volcanic activity,2006-0380,"1.226516066","-77.47820092"
05-205,Colombia,COL,"100","2007","40551",Caloto,"2",Cauca,Caloto,NA, Caloto district ,"0",NA,volcanic activity,2007-0150,"3.063190841","-76.39506008"
05-205,Colombia,COL,"100","2007","40553",Inza,"2",Cauca,Inza,NA,Inza district,"0",NA,volcanic activity,2007-0150,"2.514440918","-76.16673206"
05-206,Colombia,COL,"100","2008","40556",Consaca,"2",Narino,Consaca,NA, Consaca districts ,"0",NA,volcanic activity,2008-0027,"1.226516066","-77.47820092"
05-206,Colombia,COL,"100","2008","40557",Sandona,"2",Narino,Sandona,NA, Sandona,"0",NA,volcanic activity,2008-0027,"1.307223023","-77.48283191"
05-206,Colombia,COL,"100","2008","40558",Yacuanquer,"2",Narino,Yacuanquer,NA, Yacuanquer,"0",NA,volcanic activity,2008-0027,"1.161120929","-77.44198564"
05-207,Colombia,COL,"100","2008","40560",Teruel,"2",Huila,Teruel,NA, Teruel,"0",NA,volcanic activity,2008-0164,"2.843228317","-75.71133996"
05-207,Colombia,COL,"100","2008","40561",Planadas,"2",Tolima,Planadas,NA, Planadas districts ,"0",NA,volcanic activity,2008-0164,"3.182947796","-75.85638072"
05-207,Colombia,COL,"100","2008","40562",Iquira,"2",Huila,Iquira,NA, Iquira,"0",NA,volcanic activity,2008-0164,"2.767148858","-75.79851407"
05-207,Colombia,COL,"100","2008","40564",Tesalia,"2",Huila,Tesalia,NA, Tesalia,"0",NA,volcanic activity,2008-0164,"2.535241657","-75.71546299"
05-207,Colombia,COL,"100","2008","40565",Rioblanco,"2",Tolima,Rioblanco,NA, Rioblanco,"0",NA,volcanic activity,2008-0164,"3.483773425","-75.87566609"
05-207,Colombia,COL,"100","2008","40566",Paicol,"2",Huila,Paicol,NA, Paicol,"0",NA,volcanic activity,2008-0164,"2.400464998","-75.7709392"
05-207,Colombia,COL,"100","2008","40567",La Plata,"2",Huila,La Plata,NA, La Plata,"0",NA,volcanic activity,2008-0164,"2.320559698","-76.10447797"
05-207,Colombia,COL,"100","2008","40568",Nataga,"2",Huila,Nataga,NA, Nataga districts ,"0",NA,volcanic activity,2008-0164,"2.663772709","-75.85190803"
05-207,Colombia,COL,"100","2008","40569",Palermo,"2",Huila,Palermo,NA, Palermo,"0",NA,volcanic activity,2008-0164,"2.87919888","-75.44856169"
05-207,Colombia,COL,"100","2008","40570",Inza,"2",Cauca,Inza,NA, Inza districts ,"0",NA,volcanic activity,2008-0164,"2.514440918","-76.16673206"
05-207,Colombia,COL,"100","2008","40571",Toribio,"2",Cauca,Toribio,NA, Toribio,"0",NA,volcanic activity,2008-0164,"2.987863354","-76.21804374"
05-207,Colombia,COL,"100","2008","40572",Miranda,"2",Cauca,Miranda,NA,Miranda,"0",NA,volcanic activity,2008-0164,"3.226039758","-76.23182058"
05-209,Colombia,COL,"100","2008","40580",Inza,"2",Cauca,Inza,NA, Inza district ,"0",NA,volcanic activity,2008-0546,"2.514440918","-76.16673206"
